delta_power_ch0,delta_power_ch1,delta_power_ch2,delta_power_mean,delta_power_std,theta_power_ch0,theta_power_ch1,theta_power_ch2,theta_power_mean,theta_power_std,mu_power_ch0,mu_power_ch1,mu_power_ch2,mu_power_mean,mu_power_std,alpha_power_ch0,alpha_power_ch1,alpha_power_ch2,alpha_power_mean,alpha_power_std,beta_power_ch0,beta_power_ch1,beta_power_ch2,beta_power_mean,beta_power_std,gamma_power_ch0,gamma_power_ch1,gamma_power_ch2,gamma_power_mean,gamma_power_std,total_power_ch0,total_power_ch1,total_power_ch2,total_power_mean,mu_beta_ratio,beta_gamma_ratio,mu_alpha_ratio,alpha_beta_ratio,mean_ch0,std_ch0,var_ch0,skewness_ch0,kurtosis_ch0,zcr_ch0,energy_ch0,mean_ch1,std_ch1,var_ch1,skewness_ch1,kurtosis_ch1,zcr_ch1,energy_ch1,mean_ch2,std_ch2,var_ch2,skewness_ch2,kurtosis_ch2,zcr_ch2,energy_ch2,mean_all,std_all,max_amplitude,min_amplitude,hjorth_activity_ch0,hjorth_mobility_ch0,hjorth_complexity_ch0,hjorth_activity_ch1,hjorth_mobility_ch1,hjorth_complexity_ch1,hjorth_activity_ch2,hjorth_mobility_ch2,hjorth_complexity_ch2,hjorth_activity_mean,hjorth_mobility_mean,hjorth_complexity_mean,mean_correlation,std_correlation,max_correlation,min_correlation,power_range,power_std,dominant_channel,filename,subject,method,direction,pattern,iteration,label,erd_score,quality_score
1.2043260421872537e-08,1.2632258849255677e-08,8.864044373626263e-09,1.1179854548251491e-08,1.6550855688932934e-09,4.904889410641463e-09,4.866078177610408e-09,3.54079763668803e-09,4.437255074979967e-09,6.340891272547598e-10,8.61495820248224e-10,8.372307318807955e-10,8.413618752086474e-10,8.46696142445889e-10,1.0599982188302996e-11,9.192200471790926e-10,8.970904288025063e-10,1.0084809479526772e-09,9.415971413114254e-10,4.8149161955265695e-11,1.395801146996105e-10,1.4072806070774822e-10,1.852480311754546e-10,1.5518540219427113e-10,2.1262654129633338e-11,7.930176250936824e-12,8.186890489959332e-12,1.1165729810311384e-11,9.09426551706918e-12,1.4684910143323526e-12,1.8014880170643632e-08,1.8544342406866308e-08,1.3609736719252738e-08,1.6722986432254223e-08,3.341115914981851,1.420148109294689,0.8146487672589733,3.6996069298938763,-4.3187968122545435e-06,0.00018843355719058464,3.5507205475497335e-08,0.33326231068902973,-0.9296526816221289,0.018666666666666668,2.6644393111052158e-05,-4.309382693346727e-06,0.00019037059178095462,3.624096221503087e-08,0.3411780682045053,-0.898637959681627,0.018666666666666668,2.7194649745671438e-05,-2.4533694435417317e-06,0.00018721717481756873,3.505027054667209e-08,0.4409195396792165,-0.5421829343380158,0.021333333333333333,2.6292217176223946e-05,-3.6938496497143386e-06,0.00018868028201892743,0.0006613858592255956,-0.000419869539517653,3.5507205475497335e-08,0.08909683857662798,3.316375870260003,3.624096221503087e-08,0.08815517857070526,3.372397593798638,3.505027054667209e-08,0.09781341510175787,3.675859644446965,3.55994794124001e-08,0.0916884774163637,3.4548777028352027,0.6992465616840801,0.21223221343397897,0.9993821520575179,0.5475237220810479,1.1906916683587764e-09,4.904572844794289e-10,1,kshama_watch_LR_upper_1.edf,kshama,watch,LR,upper,1,1,-5.59140961688621,0.0
6.474926661657785e-09,6.853547871817868e-09,4.173319770954579e-09,5.833931434810078e-09,1.184359694460954e-09,1.7537209164191248e-09,1.67532392275952e-09,1.5854886493622541e-09,1.6715111628469664e-09,6.873343084403029e-11,1.7800088766176014e-10,1.7675194442055457e-10,2.559353379554633e-10,2.03562723345926e-10,3.70365408354531e-11,2.7994378626502853e-10,2.8349623581289177e-10,4.655791722704666e-10,3.4300639811612896e-10,8.66841727089985e-11,6.907233514559818e-11,6.931752914387379e-11,5.680523069781268e-11,6.506503166242822e-11,5.841419006000477e-12,3.0951588657241134e-12,3.0649315923733686e-12,3.784373881485757e-12,3.3148214465277464e-12,3.3225295473459453e-13,8.580758858353266e-09,8.884750491126527e-09,6.284977197166599e-09,7.91682884888213e-09,1.2429678070820938,0.6299623008883181,0.460635962467627,2.0997553087741014,-9.164664413782396e-07,0.00012211513499611493,1.4912106195119375e-08,0.1285341548715082,-0.5863407801785012,0.02,1.118470957939316e-05,-1.3174505718230744e-06,0.00012198899491881782,1.488131488130336e-08,0.09066205583545953,-0.5697836114120602,0.02,1.1162287917984416e-05,3.365237369140031e-06,9.874991245966024e-05,9.75154521079056e-09,0.1491668337305316,-0.3903769634784431,0.02,7.322152525005913e-06,3.771067853129051e-07,0.00011483094830797827,0.0003190124368924489,-0.0003190124368924489,1.4912106195119375e-08,0.088958553286931,3.019396172708612,1.488131488130336e-08,0.08847305469766463,3.054015998806452,9.75154521079056e-09,0.11269009256259835,2.4040450786454586,1.3181655429071097e-08,0.09670723351573134,2.825819083386841,0.688114390830834,0.21930189634329625,0.9981998295730737,0.5280469207521329,5.160560984328815e-09,2.4254867701715804e-09,0,kshama_watch_LR_upper_2.edf,kshama,watch,LR,upper,2,1,-3.8339883220058546,0.0
3.398388000310647e-09,3.5677263656662624e-09,3.134062590449774e-09,3.366725652142228e-09,1.7845250666476665e-10,1.026458422562262e-09,1.0619766044557902e-09,5.62115822618516e-10,8.835169498788561e-10,2.277270277685083e-10,2.1999870653963092e-10,2.1928261571399194e-10,1.7708237610838015e-10,2.0545456612066765e-10,2.0064297829522166e-11,2.595873849750731e-10,2.59120410938478e-10,2.2074791353370804e-10,2.464852364824197e-10,1.820003407711872e-11,1.339956865981815e-10,1.3162146482660295e-10,1.1777789633898048e-10,1.2779834925458832e-10,7.151519173368902e-12,4.700343947062012e-12,4.744479438634411e-12,5.965818881551916e-12,5.136880755749447e-12,5.864246457478672e-13,4.823129838393224e-09,5.02518932532577e-09,4.040670041822532e-09,4.6296630685138416e-09,0.9000146823149331,1.2159560470781783,0.5915036955723989,1.0805765755719101,7.310310568743673e-06,0.0001243915821716792,1.5473265715173622e-08,-0.14999518129316342,-0.6124938174686996,0.018666666666666668,1.1645029766838831e-05,7.350546773616531e-06,0.00012573298019791435,1.580878230944912e-08,-0.16299115876119497,-0.5824610159773136,0.016,1.1897109635490183e-05,6.080180502246055e-06,0.00011670105466734626,1.3619136160470941e-08,-0.03939818316197437,-0.5642622463157481,0.018666666666666668,1.0242078566558124e-05,6.913679281535416e-06,0.00012234136269048226,0.00032698114386273916,-0.00032698114386273916,1.5473265715173622e-08,0.08899340465576783,3.2981244335602256,1.580878230944912e-08,0.0892153846303338,3.3128146179767612,1.3619136160470941e-08,0.07591957584432135,3.8560007501371727,1.496706139503123e-08,0.08470945504347432,3.488979933891386,0.9545858497586351,0.03164649821666501,0.9993186621145679,0.9310017005401413,2.1896461489781794e-09,9.629190601955635e-10,1,kshama_watch_LR_upper_3.edf,kshama,watch,LR,upper,3,1,-70.97593626881769,0.0
2.198402341608086e-08,2.1827836509418432e-08,1.6838388413799592e-08,2.0216749446432958e-08,2.3897128192267364e-09,5.361230722291209e-09,5.449253299968223e-09,4.303853822361985e-09,5.038112614873805e-09,5.204414628184515e-10,7.1724188719281e-10,7.865776841693466e-10,7.426340872932984e-10,7.48817886218485e-10,2.8641958876832294e-11,7.618804248031215e-10,8.324989157130988e-10,8.181617681167965e-10,8.04180369544339e-10,3.0477887548538906e-11,1.0465378250160022e-10,9.979201782432063e-11,2.1099044704833146e-10,1.3847874912475077e-10,5.131191506050534e-11,7.549670801734522e-12,7.195802478671656e-12,1.0006101780168792e-11,8.250525020191656e-12,1.2497581146354397e-12,2.8219338016478528e-08,2.821657654540275e-08,2.2181400553106854e-08,2.620577170499604e-08,3.2765355506535943,1.2739982222132447,0.8281751937466105,3.506810300726771,1.11591632790364e-05,0.0001943498300953093,3.777185645807559e-08,-0.4471171014930546,-1.005658511160749,0.028,2.842228753737284e-05,1.1434807486526132e-05,0.00019366423583859883,3.750583624294843e-08,-0.4524905465951087,-0.9834907241473703,0.030666666666666665,2.8227443298901757e-05,6.001004312494016e-06,0.000177134229918431,3.137653540879557e-08,-0.26615830997825546,-0.5284254046025465,0.021333333333333333,2.3559410596165608e-05,9.531658359352187e-06,0.00018856737467607527,0.0005260721007404768,-0.00042573615253201514,3.777185645807559e-08,0.08045590579548897,3.2132144972382704,3.750583624294843e-08,0.08161743466316358,3.1904021942566243,3.137653540879557e-08,0.09559558543110755,3.2114698885291784,3.555140936993986e-08,0.08588964196325337,3.2050288600080243,0.6573175549654796,0.24197383803300584,0.9995133970106127,0.4843456798608285,6.395321049280025e-09,2.954078664298405e-09,0,kshama_watch_RL_lower_1.edf,kshama,watch,RL,lower,1,0,59.47788641006855,0.0
7.326101029023146e-09,7.581735725260344e-09,5.6176574596172926e-09,6.841831404633594e-09,8.718901537168743e-10,1.9893616934489603e-09,1.9372318825750253e-09,2.084561047057932e-09,2.0037182076939725e-09,6.099755625027544e-11,2.902728992741153e-10,2.9502564293382463e-10,3.878611623555086e-10,3.243865681878162e-10,4.4925235830497066e-11,3.9164425565334234e-10,4.046187364328052e-10,5.757974257258443e-10,4.5735347260399727e-10,8.391984990144618e-11,4.9392140786036246e-11,5.958112565016372e-11,5.6551712701382217e-11,5.517499304586073e-11,4.272030812761777e-12,2.9595811936596365e-12,2.8488286528724724e-12,3.874576989067564e-12,3.2276622785332245e-12,4.596669180700301e-13,9.759458700105148e-09,9.98601629857121e-09,8.338442222091518e-09,9.361305740255957e-09,2.0897680777335026,0.5344848021623922,0.5829980551166417,2.9450306049016213,-1.8568363357570085e-06,0.00012930651988651186,1.6720176085160888e-08,-0.18392214044219307,0.04031527913964528,0.030666666666666665,1.2542717944754004e-05,-2.051475359165944e-06,0.0001300189685921518,1.6904932193766956e-08,-0.18905107154361414,-0.009320227139984372,0.028,1.2681855558687165e-05,-3.090386605788642e-06,0.00011672616797887531,1.3624998291032615e-08,0.34401617789542743,0.5427104276638013,0.028,1.022591158530439e-05,-2.3328994335705306e-06,0.00012550031366807983,0.0003910148349942324,-0.0003328624622480037,1.6720176085160888e-08,0.08886841877681945,2.939771248811146,1.6904932193766956e-08,0.08881062530010586,2.9504991906548153,1.3624998291032615e-08,0.10194106463946355,2.6655289419724086,1.5750035523320152e-08,0.09320670290546296,2.8519331271461232,0.6829241863618006,0.22346321377159167,0.9989142720799153,0.5208780745591148,3.2799339027343405e-09,1.5045201081791327e-09,1,kshama_watch_RL_lower_2.edf,kshama,watch,RL,lower,2,0,11.538206646542472,0.0
7.565521420713239e-09,7.583923730318562e-09,6.771590434426441e-09,7.307011861819414e-09,3.786746536129655e-10,8.269250090037536e-10,8.336134246404918e-10,6.627708567932903e-10,7.744364301458453e-10,7.900668296647889e-11,1.5015636639416664e-10,1.4970576922439401e-10,1.0840024191335662e-10,1.3608745917730576e-10,1.9578683294477766e-11,1.9735645508006217e-10,1.9588411165106083e-10,1.590181904322041e-10,1.840862523877757e-10,1.7735985010697188e-11,6.630124050428386e-11,6.537175196238915e-11,5.737593299798075e-11,6.301630848821793e-11,4.006358611884323e-12,5.141197330539378e-12,4.962764598685466e-12,9.583479933185586e-12,6.562480620803477e-12,2.1374107691330797e-12,8.661245322631876e-09,8.683755783171193e-09,7.660338894583096e-09,8.335113333462054e-09,0.8323280238114488,0.5923277798230718,0.4764787056759088,1.127227889013662,4.171438993386507e-06,0.00012579966733600824,1.5825556301850338e-08,0.006267888903800205,0.5734767352334988,0.024,1.1882217903844412e-05,4.009344308965643e-06,0.0001259178132219777,1.5855295686604864e-08,0.0021452824428494356,0.5874667948404437,0.024,1.1903527896294526e-05,5.295099176408127e-06,0.00011850392331961595,1.404317984214142e-08,0.14702749703719145,0.7388464071364074,0.021333333333333333,1.0553413438072066e-05,4.4919608262534224e-06,0.00012345716195608664,0.00041924264787899926,-0.00041924264787899926,1.5825556301850338e-08,0.09115029681867877,2.9756320409249204,1.5855295686604864e-08,0.09099973710334848,2.9912942146002424,1.404317984214142e-08,0.08033113198550465,4.049046915660462,1.524134394353221e-08,0.0874937219691773,3.3386577237285415,0.9471680737622735,0.03714055582998415,0.999660442203335,0.9193266551933985,1.8121158444634449e-09,8.473169490210812e-10,1,kshama_watch_RL_lower_3.edf,kshama,watch,RL,lower,3,0,32.39161968303155,0.0
2.3693794903025786e-08,2.3204378318339958e-08,1.3079804459380526e-08,1.999265922691542e-08,4.892208289795373e-09,8.863742459007033e-09,8.92577476069543e-09,6.711679491867807e-09,8.167065570523423e-09,1.0294249139111991e-09,8.70297663991683e-10,8.618838090226393e-10,1.1771237109260216e-09,9.697683946467813e-10,1.466625801646029e-10,9.171312334641393e-10,9.173325397876451e-10,1.2431770782933968e-09,1.0258802838483937e-09,1.5365205886051862e-10,1.1775681740849167e-10,1.1395559892513091e-10,1.749372946051141e-10,1.3554990364624554e-10,2.7894291415982473e-11,1.0825750955870001e-11,1.0057393870589713e-11,1.826889706709825e-11,1.3050680631185988e-11,3.703145530639572e-12,3.3603251163861346e-08,3.317149861161873e-08,2.1227867221213934e-08,2.933420566556467e-08,4.102135264637075,1.1923695805996337,0.8597372939603476,4.340295810910926,-1.1489956579853651e-05,0.00017706665377563823,3.1352599879301744e-08,-0.2235782866271435,-0.323624967671027,0.018666666666666668,2.36134642361315e-05,-1.1371251641184447e-05,0.0001756602813599137,3.085653444744404e-08,-0.22381289574707552,-0.30676852891567474,0.018666666666666668,2.3239379858498388e-05,-1.9217181007327758e-05,0.00015707057374266531,2.4671165135850065e-08,-0.761053722412144,0.9656500515828967,0.018666666666666668,1.878034888628885e-05,-1.4026129742788616e-05,0.00017021626149095714,0.000616257705762791,-0.000616257705762791,3.1352599879301744e-08,0.09474783173410298,2.9783521638797232,3.085653444744404e-08,0.09539139667884597,2.9130913951559334,2.4671165135850065e-08,0.1081810230831511,3.0908244632384045,2.8960099820865285e-08,0.09944008383203334,2.9940893407580202,0.6002002059253332,0.28236091932653695,0.999449795883026,0.39414448307009664,6.6814347434516785e-09,3.039489077396176e-09,0,kshama_watch_RL_straight_1.edf,kshama,watch,RL,straight,1,0,22.10670991015398,0.0
1.0073075235811528e-08,9.781537325597191e-09,7.866974414786512e-09,9.240528992065077e-09,9.785151066267736e-10,1.8857360300890675e-09,1.90956570618806e-09,1.950603888918611e-09,1.9153018750652463e-09,2.6791012203387642e-11,5.528113517045505e-10,5.484520843198887e-10,8.874057688319632e-10,6.628897349521341e-10,1.587667847397122e-10,6.291378836703059e-10,6.204644215520823e-10,1.0397738376927085e-09,7.631253809716988e-10,1.9565204435573255e-10,7.538879956960791e-11,7.108819574414879e-11,1.976434256753812e-10,1.147068069963793e-10,5.867132085749967e-11,4.461677393820478e-12,4.461183313031316e-12,1.9036550721780773e-11,9.319803809544189e-12,6.870777635676734e-12,1.2667799626534326e-08,1.2387116832394515e-08,1.1074032117794997e-08,1.2042982858907945e-08,3.1130090953777656,1.0208567740659669,0.7659999208553638,3.5690115041322876,-2.7388060151523713e-06,0.00013072548232246427,1.708915172844092e-08,0.034939794327875626,0.0051060651683099145,0.018666666666666668,1.2822489590122165e-05,-2.9301764840277875e-06,0.00013024930507251635,1.6964881471873438e-08,0.073289837953581,0.01719911036435029,0.016,1.2730100554575742e-05,2.5875074817667776e-07,0.00011981962851216324,1.4356743376792801e-08,0.322192839390984,0.5187484557698476,0.021333333333333333,1.0767607746556861e-05,-1.803410583667827e-06,0.0001270395917978239,0.00046082960345900716,-0.00032108238721857284,1.708915172844092e-08,0.07796709385949066,3.243406993676824,1.6964881471873438e-08,0.07810829239566719,3.2403902766495305,1.4356743376792801e-08,0.10132461836750024,3.2221794595175615,1.6136925525702386e-08,0.08580000154088603,3.2353255766146383,0.7672471190293394,0.16400992762614947,0.9991732934333944,0.6487204874787454,2.732408351648119e-09,1.2598008140546392e-09,0,kshama_watch_RL_straight_2.edf,kshama,watch,RL,straight,2,0,17.356224773080015,0.0
7.812206619669267e-09,7.784306797401926e-09,6.3976413757343485e-09,7.331384930935181e-09,6.603546371357106e-10,2.1150186501691473e-09,2.159306155245899e-09,1.0226750792281276e-09,1.7656666282143913e-09,5.256853794018094e-10,4.3050468989357243e-10,4.426137446582096e-10,1.7370580021509893e-10,3.489414115889603e-10,1.2400886237685188e-10,5.883912532401954e-10,6.090167173645293e-10,2.2970904056944604e-10,4.757056703913903e-10,1.7414956953799232e-10,8.385564053720224e-11,8.073783967997962e-11,4.117757588421238e-11,6.859035203379807e-11,1.9425505445449727e-11,2.495781868356672e-12,1.7378296712491476e-12,4.612293133021124e-12,2.948634890875648e-12,1.2163995898467363e-12,1.0601967945484166e-08,1.0635105339363581e-08,7.69581536454915e-09,9.644296216465633e-09,2.006956587967118,0.6684484981846469,0.5921626122947122,2.7323320446903963,4.189372487753264e-06,0.00014778420001338038,2.1840169773594813e-08,-0.516293385420508,-0.05754257193178791,0.010666666666666666,1.639329046157697e-05,3.972361265707168e-06,0.00014852886704096787,2.206082434447351e-08,-0.5336796583674177,0.020435300554729086,0.010666666666666666,1.6557452998874104e-05,5.748785889348114e-06,0.0001297703767862636,1.6840350691248818e-08,-0.34129856403230846,-0.24194630265684536,0.010666666666666666,1.2655049422837793e-05,4.636839880936181e-06,0.00014229455716006947,0.00046280115582598513,-0.00046280115582598513,2.1840169773594813e-08,0.08995692633742541,2.8425097790483234,2.206082434447351e-08,0.089900101600983,2.8072994815281294,1.6840350691248818e-08,0.08047405827965702,3.7117896450345134,2.0247114936439048e-08,0.08677702873935515,3.1205329685369882,0.9266865167613,0.051500924098632814,0.9995098341486169,0.889230296892178,5.2204736532246935e-09,2.4106298038261474e-09,1,kshama_watch_RL_straight_3.edf,kshama,watch,RL,straight,3,0,-100.74905154514926,0.0
2.415317440057248e-08,2.43923859448755e-08,1.3934904640684872e-08,2.0826821662044288e-08,4.874299656546204e-09,6.8606204748715426e-09,6.858033582723761e-09,4.875005506247223e-09,6.197886521280841e-09,9.354187326023323e-10,1.224509448175711e-09,1.2225680494095275e-09,1.0519612885039559e-09,1.1663462620297313e-09,8.088627359307891e-11,1.2716860939504888e-09,1.2715493145517378e-09,1.1254414253983837e-09,1.22289227796687e-09,6.890818130863048e-11,9.321344388180758e-11,8.888864936130852e-11,1.2770400452949829e-10,1.0326869925753812e-10,1.7368344187276416e-11,6.51266522171513e-12,7.798625258405854e-12,7.874070623134279e-12,7.395120367751754e-12,6.247497175347587e-13,3.2385207078497996e-08,3.261865611677072e-08,2.0070929647483108e-08,2.8358264280917276e-08,5.809963278788241,0.9611816396665254,0.8808386029306723,6.085357177294074,1.1641506180498806e-05,0.00022517498100206883,5.0703772069282056e-08,-0.12045793646580176,-1.0340672357746248,0.018666666666666668,3.812947255157449e-05,1.1702004754348862e-05,0.00022523352273688,5.073013976446464e-08,-0.1057847280150996,-1.0277290000056503,0.021333333333333333,3.8150307509801584e-05,1.415709274164289e-05,0.00021610078316941668,4.669954848643525e-08,0.06795164314316275,-0.8559646584276073,0.021333333333333333,3.5174978820998035e-05,1.2500201225496856e-05,0.00022221429603310486,0.00047900422859250104,-0.0004412368920633853,5.0703772069282056e-08,0.07846871213551339,3.321756560918448,5.073013976446464e-08,0.07850738786045966,3.4412146095024783,4.669954848643525e-08,0.08450872985478641,3.688630798476704,4.937782010672731e-08,0.08049494328358649,3.4838673229658768,0.7428933876527317,0.1815480115299111,0.9996310783533734,0.6125651122900628,4.03059127802939e-09,1.8938546174198495e-09,1,kshama_watch_RL_upper_1.edf,kshama,watch,RL,upper,1,0,43.45680265762105,0.0
7.63224946521143e-09,7.857955643547561e-09,5.433967094118671e-09,6.974724067625888e-09,1.0933693667720021e-09,2.1443806044463024e-09,2.192972247075586e-09,1.8849394539554707e-09,2.0740974351591197e-09,1.3521795571874082e-10,3.7505972486202055e-10,4.340588105311271e-10,5.448329700566329e-10,4.513171684832602e-10,7.037578601280631e-11,4.98684042741182e-10,5.595183564954605e-10,7.520461397199229e-10,6.034161796521885e-10,1.0799182748335095e-10,6.025493205542713e-11,6.86351497264199e-11,8.695513947961914e-11,7.194840708715539e-11,1.1149245860223627e-11,3.1522068979483164e-12,2.9405508877439627e-12,6.609246504163752e-12,4.23400142995201e-12,1.6817731592160425e-12,1.0338721251352292e-08,1.0682021947732773e-08,8.16451707377784e-09,9.728420090954301e-09,2.6095302853467257,0.6888417173819743,0.6413531349389195,3.4841139133144967,2.762854298335593e-05,0.00017417574736157466,3.0337190968963085e-08,0.20688388739262653,-0.833151939393455,0.02,2.3325395517259668e-05,2.751008492878921e-05,0.00017542285721995285,3.0773178835211965e-08,0.19318777578737728,-0.8451378024823635,0.02266666666666667,2.364748770600087e-05,2.788150088793114e-05,0.00016910795606137337,2.859750080325539e-08,0.526908758905898,-0.28572900687061775,0.028,2.2031159171264317e-05,2.7673376266692097e-05,0.00017292382002621147,0.0006185515087322642,-0.00035108927013163544,3.0337190968963085e-08,0.06796948689345013,4.515463749518418,3.0773178835211965e-08,0.06853072646354542,4.51182018855779,2.859750080325539e-08,0.09256447350159704,3.9699623442319902,2.990262353581015e-08,0.07635489561953086,4.332415427436065,0.8230706400247584,0.12486485022486561,0.9996551480819194,0.7342493603115464,2.1756780319565735e-09,9.398689146728414e-10,1,kshama_watch_RL_upper_2.edf,kshama,watch,RL,upper,2,0,43.218690592302764,0.0
9.834695623318366e-09,9.527595175055728e-09,8.238063870467675e-09,9.200118222947257e-09,6.917316937341425e-10,3.694134077179958e-09,3.6950360485599498e-09,1.3245765090653895e-09,2.9045822116017654e-09,1.1172328072589865e-09,6.286899750747162e-10,6.559294396571868e-10,1.8728439561588615e-10,4.90634603449263e-10,2.1478905706467705e-10,9.227689623654853e-10,9.506389408164837e-10,2.9043322898916246e-10,7.212803773903773e-10,3.048673294935668e-10,1.6304794619368283e-10,1.6544013564580457e-10,6.554668003409777e-11,1.313449206245284e-10,4.6536630670120884e-11,3.319976658124533e-12,3.5351414743341837e-12,4.3141551341788116e-12,3.723091088879176e-12,4.2707649882123797e-13,1.4617966585715615e-08,1.43422454415523e-08,9.922934443690497e-09,1.2961048823652803e-08,1.9974767836876268,1.2681195496374305,0.5728974583184211,2.9479149789337,1.7669303832813794e-05,0.00013484874686704935,1.818418453161355e-08,-0.5168172568588074,-0.5285326035987006,0.02266666666666667,1.3872291622162381e-05,1.7427969354418604e-05,0.00013234328245987978,1.751474441225552e-08,-0.516603422998142,-0.5050102750630479,0.02266666666666667,1.3363858896055558e-05,1.8141681445165017e-05,0.00011420778825191525,1.3043418897394313e-08,-0.24634968356430076,-0.9887155972478321,0.017333333333333333,1.0029404627289118e-05,1.774631821079914e-05,0.00012746582735588291,0.00035668982223239685,-0.00035668982223239685,1.818418453161355e-08,0.10513692898885503,2.3580971411800413,1.751474441225552e-08,0.10693363131032615,2.345096859236737,1.3043418897394313e-08,0.08285503064472724,2.7156609667992897,1.6247449280421127e-08,0.09830853031463616,2.4729516557386897,0.9231901668213095,0.05352512197885074,0.9988663933619263,0.8838555320155012,5.140765634219237e-09,2.2820160005093074e-09,0,kshama_watch_RL_upper_3.edf,kshama,watch,RL,upper,3,0,38.5613198934641,0.0
4.713801653876327e-09,3.907980091480989e-09,4.549232331443582e-09,4.3903380256003e-09,3.4763261059858383e-10,1.8264245896808586e-09,1.5884920987623784e-09,1.7434900199412185e-09,1.7194689027948184e-09,9.860942521006455e-11,4.065381956188221e-11,3.670110764272805e-11,3.684409245825643e-11,3.806633988762223e-11,1.8305553734498744e-12,4.961342707630918e-11,4.380400168239469e-11,4.751427656341482e-11,4.69772351073729e-11,2.401897305048013e-12,3.6402368940719845e-11,3.1584169909141214e-11,3.1288614088063694e-11,3.309171764597492e-11,2.344091481063314e-12,7.271691364437039e-12,5.525892404109797e-12,5.967260152380898e-12,6.254947973642578e-12,7.411822602422156e-13,6.633513730938654e-09,5.577386254239011e-09,6.3774925021886625e-09,6.196130829122109e-09,0.28586501109374635,0.3113055861482934,0.2589027341930643,0.3528442489710421,-1.9527408525886515e-05,0.00010676043692446104,1.1397790892301822e-08,-0.8795912095530268,0.25750494199206386,0.018666666666666668,8.834332932029016e-06,-1.9201701577081117e-05,9.837452384460341e-05,9.677546941652445e-09,-1.2709100187633922,1.7727865893133403,0.016,7.534689213830794e-06,-1.883201370423435e-05,0.00010189333620880881,1.0382251963761347e-08,-1.1702934436011316,1.5259051681388147,0.018666666666666668,8.052672527938363e-06,-1.9187041269067324e-05,0.00010240089828232555,0.0003885880025435574,-0.0003885880025435574,1.1397790892301822e-08,0.0802351553334191,3.723734374410006,9.677546941652445e-09,0.0757475817850563,2.942961141219917,1.0382251963761347e-08,0.07595487172585774,3.0680270621822157,1.0485863265905205e-08,0.07731253628144438,3.24490752593738,0.984525221975483,0.00813241854500354,0.9958807375012498,0.9772683671779857,1.7202439506493772e-09,7.06097863323682e-10,0,pradeep_move_LR_lower_1.edf,pradeep,move,LR,lower,1,1,20.506092630170322,0.0
7.725349603721248e-10,6.257552804234032e-10,8.346327811776948e-10,7.443076739910742e-10,8.757867835140449e-11,2.6612699827357683e-10,2.663159559147729e-10,2.6209125605625885e-10,2.6484473674820284e-10,1.948532471412423e-12,2.3554214331358454e-11,2.149840282084576e-11,2.5608087946446392e-11,2.3553568366216865e-11,1.6777719890475763e-12,2.4945242574278443e-11,2.2988776632164738e-11,2.762599091510767e-11,2.5186670040516954e-11,1.9008164022463684e-12,1.5156479417992467e-11,1.916657996345245e-11,1.9642904027031176e-11,1.798865446949203e-11,2.0120690503622475e-12,7.354321434963365e-12,7.009040615043262e-12,5.317372015815558e-12,6.560244688607396e-12,8.900764280782176e-13,1.0861180020729359e-09,9.412356335488368e-10,1.1493103041919079e-09,1.0588879799378936e-09,0.19966163767615366,0.16893504640752535,0.18798849423131905,0.2134790216396735,4.103993085500604e-06,3.751910893189328e-05,1.4076835350432743e-09,-0.49698685879234616,-0.10665004626343588,0.03333333333333333,1.068394720716833e-06,4.0999197668735885e-06,3.6501728083263284e-05,1.3323761530644917e-09,-0.4405308571398011,-0.04203854950654051,0.04133333333333333,1.0118891213694697e-06,3.983156998864381e-06,3.8919286326312694e-05,1.51471084814951e-09,-0.4468097641470128,-0.16649353127592414,0.03333333333333333,1.147932290870334e-06,4.0623566170795245e-06,3.765979267699406e-05,0.00010008582292310913,-0.00010008582292310913,1.4076835350432743e-09,0.11936865877512885,2.2728106990916332,1.3323761530644917e-09,0.12350344076640081,2.142951121315574,1.51471084814951e-09,0.11455514712523558,2.2710370873351007,1.4182568454190918e-09,0.11914241555558841,2.228932969247436,0.9745203077584272,0.0025007504154769674,0.9775783573498782,0.9714528166865253,1.823346950850183e-10,7.481234936900092e-11,2,pradeep_move_LR_lower_2.edf,pradeep,move,LR,lower,2,1,11.095113786131014,0.0
